      #Energy        TDOS
      -8.61259       5.39928
      -8.60859       5.39928
      -8.60459       5.39928
      -8.60059       5.39928
      -8.59659       5.39928
      -8.59259       5.39928
      -8.58859       5.39928
      -8.58459       5.39928
      -8.58059       5.39928
      -8.57659       5.39928
      -8.57259       5.39928
      -8.56859       5.39928
      -8.56459       5.39928
      -8.56059       5.39928
      -8.55659       5.39928
      -8.55259       5.39928
      -8.54859       5.39928
      -8.54459       5.39928
      -8.54059       5.39928
      -8.53659       5.39928
      -8.53259       5.39928
      -8.52859       5.39928
      -8.52459       5.39928
      -8.52059       5.39928
      -8.51659       5.39928
      -8.51259       5.39928
      -8.50859       5.39928
      -8.50459       5.39928
      -8.50059       5.39928
      -8.49659       5.39928
      -8.49259       5.39928
      -8.48859       5.39928
      -8.48459       5.39928
      -8.48059       5.39928
      -8.47659       5.39928
      -8.47259       5.39928
      -8.46859       5.39928
      -8.46459       5.39928
      -8.46059       5.39928
      -8.45659       5.39928
      -8.45259       5.39928
      -8.44859       5.39928
      -8.44459       5.39928
      -8.44059       5.39928
      -8.43659       5.39928
      -8.43259       5.39928
      -8.42859       5.39928
      -8.42459       5.39928
      -8.42059       5.39928
      -8.41659       5.39928
      -8.41259       5.39928
      -8.40859       5.39928
      -8.40459       5.39928
      -8.40059       5.39928
      -8.39659       5.39928
      -8.39259       5.39928
      -8.38859       5.39928
      -8.38459       5.39928
      -8.38059       5.39928
      -8.37659       5.39928
      -8.37259       5.39928
      -8.36859       5.39928
      -8.36459       5.39928
      -8.36059       5.39928
      -8.35659       5.39928
      -8.35259       5.39928
      -8.34859       5.39928
      -8.34459       5.39928
      -8.34059       5.39928
      -8.33659       5.39928
      -8.33259       5.39928
      -8.32859       5.39928
      -8.32459       5.39928
      -8.32059       5.39928
      -8.31659       5.39928
      -8.31259       5.39928
      -8.30859       5.39928
      -8.30459       5.39928
      -8.30059       5.39928
      -8.29659       5.39928
      -8.29259       5.39928
      -8.28859       5.39928
      -8.28459       5.39928
      -8.28059       5.39928
      -8.27659       5.39928
      -8.27259       5.39928
      -8.26859       5.39928
      -8.26459       5.39928
      -8.26059       5.39928
      -8.25659       5.39928
      -8.25259       5.39928
      -8.24859       5.39928
      -8.24459       5.39928
      -8.24059       5.39928
      -8.23659       5.39928
      -8.23259       5.39928
      -8.22859       5.39928
      -8.22459       5.39928
      -8.22059       5.39928
      -8.21659       5.39928
      -8.21259       5.39928
      -8.20859       5.39928
      -8.20459       5.39928
      -8.20059       5.39928
      -8.19659       5.39928
      -8.19259       5.39928
      -8.18859       5.39928
      -8.18459       5.39928
      -8.18059       5.39928
      -8.17659       5.39928
      -8.17259       5.39928
      -8.16859       5.39928
      -8.16459       5.39928
      -8.16059       5.39928
      -8.15659       5.39928
      -8.15259       5.39928
      -8.14859       5.39928
      -8.14459       5.39928
      -8.14059       5.39928
      -8.13659       5.39928
      -8.13259       5.39928
      -8.12859       5.39928
      -8.12459       5.39928
      -8.12059       5.39928
      -8.11659       5.39928
      -8.11259       5.39928
      -8.10859       5.39928
      -8.10459       5.39928
      -8.10059       5.39928
      -8.09659       5.39928
      -8.09259       5.39928
      -8.08859       5.39928
      -8.08459       5.39928
      -8.08059       5.39928
      -8.07659       5.39928
      -8.07259       5.39928
      -8.06859       5.39928
      -8.06459       5.39928
      -8.06059       5.39928
      -8.05659       5.39928
      -8.05259       5.39928
      -8.04859       5.39928
      -8.04459       5.39928
      -8.04059       5.39928
      -8.03659       5.39928
      -8.03259       5.39928
      -8.02859       5.39928
      -8.02459       5.39928
      -8.02059       5.39928
      -8.01659       5.39928
      -8.01259       5.39928
      -8.00859       5.39928
      -8.00459       5.39928
      -8.00059       5.39928
      -7.99659       5.39928
      -7.99259       5.39928
      -7.98859       5.39928
      -7.98459       5.39928
      -7.98059       5.39928
      -7.97659       5.39928
      -7.97259       5.39928
      -7.96859       5.39928
      -7.96459       5.39928
      -7.96059       5.39928
      -7.95659       5.39928
      -7.95259       5.39928
      -7.94859       5.39928
      -7.94459       5.39928
      -7.94059       5.39928
      -7.93659       5.39928
      -7.93259       5.39928
      -7.92859       5.39928
      -7.92459       5.39928
      -7.92059       5.39928
      -7.91659       5.39928
      -7.91259       5.39928
      -7.90859       5.39928
      -7.90459       5.39928
      -7.90059       5.39928
      -7.89659       5.39928
      -7.89259       5.39928
      -7.88859       5.39928
      -7.88459       5.39928
      -7.88059       5.39928
      -7.87659       5.39928
      -7.87259       5.39928
      -7.86859       5.39928
      -7.86459       5.39928
      -7.86059       5.39928
      -7.85659       5.39928
      -7.85259       5.39928
      -7.84859       5.39928
      -7.84459       5.39928
      -7.84059       5.39928
      -7.83659       5.39928
      -7.83259       5.39928
      -7.82859       5.39928
      -7.82459       5.39928
      -7.82059       5.39928
      -7.81659       5.39928
      -7.81259       5.39928
      -7.80859       5.39928
      -7.80459       5.39928
      -7.80059       5.39928
      -7.79659       5.39928
      -7.79259       5.39928
      -7.78859       5.39928
      -7.78459       5.39928
      -7.78059       5.39928
      -7.77659       5.39928
      -7.77259       5.39928
      -7.76859       5.39928
      -7.76459       5.39928
      -7.76059       5.39928
      -7.75659       5.39928
      -7.75259       5.39928
      -7.74859       5.39928
      -7.74459       5.39928
      -7.74059       5.39928
      -7.73659       5.39928
      -7.73259       5.39928
      -7.72859       5.39928
      -7.72459       5.39928
      -7.72059       5.39928
      -7.71659       5.39928
      -7.71259       5.39928
      -7.70859       5.39928
      -7.70459       5.39928
      -7.70059       5.39928
      -7.69659       5.39928
      -7.69259       5.39928
      -7.68859       5.39928
      -7.68459       5.39928
      -7.68059       5.39928
      -7.67659       5.39928
      -7.67259       5.39928
      -7.66859       5.39928
      -7.66459       5.39928
      -7.66059       5.39928
      -7.65659       5.39928
      -7.65259       5.39928
      -7.64859       5.39928
      -7.64459       5.39928
      -7.64059       5.39928
      -7.63659       5.39928
      -7.63259       5.39928
      -7.62859       5.39928
      -7.62459       5.39928
      -7.62059       5.39928
      -7.61659       5.39928
      -7.61259       5.39928
      -7.60859       5.39928
      -7.60459       5.39928
      -7.60059       5.39928
      -7.59659       5.39928
      -7.59259       5.39928
      -7.58859       5.39928
      -7.58459       5.39928
      -7.58059       5.39928
      -7.57659       5.39928
      -7.57259       5.39928
      -7.56859       5.39928
      -7.56459       5.39928
      -7.56059       5.39928
      -7.55659       5.39928
      -7.55259       5.39928
      -7.54859       5.39928
      -7.54459       5.39928
      -7.54059       5.39928
      -7.53659       5.39928
      -7.53259       5.39928
      -7.52859       5.39928
      -7.52459       5.39928
      -7.52059       5.39928
      -7.51659       5.39928
      -7.51259       5.39928
      -7.50859       5.39928
      -7.50459       5.39928
      -7.50059       5.39928
      -7.49659       5.39928
      -7.49259       5.39928
      -7.48859       5.39928
      -7.48459       5.39928
      -7.48059       5.39928
      -7.47659       5.39928
      -7.47259       5.39928
      -7.46859       5.39928
      -7.46459       5.39928
      -7.46059       5.39928
      -7.45659       5.39928
      -7.45259       5.39928
      -7.44859       5.39928
      -7.44459       5.39928
      -7.44059       5.39928
      -7.43659       5.39928
      -7.43259       5.39928
      -7.42859       5.39928
      -7.42459       5.39928
      -7.42059       5.39928
      -7.41659       5.39928
      -7.41259       5.39928
      -7.40859       5.39928
      -7.40459       5.39928
      -7.40059       5.39928
      -7.39659       5.39928
      -7.39259       5.39928
      -7.38859       5.39928
      -7.38459       5.39928
      -7.38059       5.39928
      -7.37659       5.39928
      -7.37259       5.39928
      -7.36859       5.39928
      -7.36459       5.39928
      -7.36059       5.39928
      -7.35659       5.39928
      -7.35259       5.39928
      -7.34859       5.39928
      -7.34459       5.39928
      -7.34059       5.39928
      -7.33659       5.39928
      -7.33259       5.39928
      -7.32859       5.39928
      -7.32459       5.39928
      -7.32059       5.39928
      -7.31659       5.39928
      -7.31259       5.39928
      -7.30859       5.39928
      -7.30459       5.39928
      -7.30059       5.39928
      -7.29659       5.39928
      -7.29259       5.39928
      -7.28859       5.39928
      -7.28459       5.39928
      -7.28059       5.39928
      -7.27659       5.39928
      -7.27259       5.39928
      -7.26859       5.39928
      -7.26459       5.39928
      -7.26059       5.39928
      -7.25659       5.39928
      -7.25259       5.39928
      -7.24859       5.39928
      -7.24459       5.39928
      -7.24059       5.39928
      -7.23659       5.39928
      -7.23259       5.39928
      -7.22859       5.39928
      -7.22459       5.39928
      -7.22059       5.39928
      -7.21659       5.39928
      -7.21259       5.39928
      -7.20859       5.39928
      -7.20459       5.39928
      -7.20059       5.39928
      -7.19659       5.39928
      -7.19259       5.39928
      -7.18859       5.39928
      -7.18459       5.39928
      -7.18059       5.39928
      -7.17659       5.39928
      -7.17259       5.39928
      -7.16859       5.39928
      -7.16459       5.39928
      -7.16059       5.39928
      -7.15659       5.39928
      -7.15259       5.39928
      -7.14859       5.39928
      -7.14459       5.39928
      -7.14059       5.39928
      -7.13659       5.39928
      -7.13259       5.39928
      -7.12859       5.39928
      -7.12459       5.39928
      -7.12059       5.39928
      -7.11659       5.39928
      -7.11259       5.39928
      -7.10859       5.39928
      -7.10459       5.39928
      -7.10059       5.39928
      -7.09659       5.39928
      -7.09259       5.39928
      -7.08859       5.39928
      -7.08459       5.39928
      -7.08059       5.39928
      -7.07659       5.39928
      -7.07259       5.39928
      -7.06859       5.39928
      -7.06459       5.39928
      -7.06059       5.39928
      -7.05659       5.39928
      -7.05259       5.39928
      -7.04859       5.39928
      -7.04459       5.39928
      -7.04059       5.39928
      -7.03659       5.39928
      -7.03259       5.39928
      -7.02859       5.39928
      -7.02459       5.39928
      -7.02059       5.39928
      -7.01659       5.39928
      -7.01259       5.39928
      -7.00859       5.39928
      -7.00459       5.39928
      -7.00059       5.39928
      -6.99659       5.39928
      -6.99259       5.39928
      -6.98859       5.39928
      -6.98459       5.39928
      -6.98059       5.39928
      -6.97659       5.39928
      -6.97259       5.39928
      -6.96859       5.39928
      -6.96459       5.39928
      -6.96059       5.39928
      -6.95659       5.39928
      -6.95259       5.39928
      -6.94859       5.39928
      -6.94459       5.39928
      -6.94059       5.39928
      -6.93659       5.39928
      -6.93259       5.39928
      -6.92859       5.39928
      -6.92459       5.39928
      -6.92059       5.39928
      -6.91659       5.39928
      -6.91259       5.39928
      -6.90859       5.39928
      -6.90459       5.39928
      -6.90059       5.39928
      -6.89659       5.39928
      -6.89259       5.39928
      -6.88859       5.39928
      -6.88459       5.39928
      -6.88059       5.39928
      -6.87659       5.39928
      -6.87259       5.39928
      -6.86859       5.39928
      -6.86459       5.39928
      -6.86059       5.39928
      -6.85659       5.39928
      -6.85259       5.39928
      -6.84859       5.39928
      -6.84459       5.39928
      -6.84059       5.39928
      -6.83659       5.39928
      -6.83259       5.39928
      -6.82859       5.39928
      -6.82459       5.39928
      -6.82059       5.39928
      -6.81659       5.39928
      -6.81259       5.39928
      -6.80859       5.39928
      -6.80459       5.39928
      -6.80059       5.39928
      -6.79659       5.39928
      -6.79259       5.39928
      -6.78859       5.39928
      -6.78459       5.39954
      -6.78059       5.40662
      -6.77659       5.41674
      -6.77259       5.42376
      -6.76859       5.43164
      -6.76459       5.44038
      -6.76059       5.44998
      -6.75659       5.46036
      -6.75259       5.47036
      -6.74859       5.47953
      -6.74459       5.48859
      -6.74059       5.49768
      -6.73659       5.50680
      -6.73259       5.51602
      -6.72859       5.64167
      -6.72459       5.80292
      -6.72059       5.87904
      -6.71659       5.94681
      -6.71259       6.00836
      -6.70859       6.06769
      -6.70459       6.12543
      -6.70059       6.18030
      -6.69659       6.23357
      -6.69259       6.28654
      -6.68859       6.33929
      -6.68459       6.39154
      -6.68059       6.44345
      -6.67659       6.49520
      -6.67259       6.54715
      -6.66859       6.59958
      -6.66459       6.65233
      -6.66059       6.70548
      -6.65659       6.75947
      -6.65259       6.81450
      -6.64859       6.87107
      -6.64459       6.92967
      -6.64059       6.99042
      -6.63659       7.05413
      -6.63259       7.12274
      -6.62859       7.19828
      -6.62459       7.28512
      -6.62059       7.36803
      -6.61659       7.43319
      -6.61259       7.49336
      -6.60859       7.55627
      -6.60459       7.62411
      -6.60059       7.70766
      -6.59659       7.79170
      -6.59259       7.85635
      -6.58859       7.90712
      -6.58459       7.93987
      -6.58059       7.96136
      -6.57659       7.98369
      -6.57259       8.00624
      -6.56859       8.02902
      -6.56459       8.05223
      -6.56059       8.07587
      -6.55659       8.09993
      -6.55259       8.12717
      -6.54859       8.17079
      -6.54459       8.23682
      -6.54059       8.32712
      -6.53659       8.42854
      -6.53259       8.53894
      -6.52859       8.65020
      -6.52459       8.74254
      -6.52059       8.82916
      -6.51659       8.91524
      -6.51259       9.00471
      -6.50859       9.09495
      -6.50459       9.19085
      -6.50059       9.28589
      -6.49659       9.36929
      -6.49259       9.44258
      -6.48859       9.50509
      -6.48459       9.56659
      -6.48059       9.62674
      -6.47659       9.68329
      -6.47259       9.73720
      -6.46859       9.79027
      -6.46459       9.84658
      -6.46059       9.90483
      -6.45659       9.96707
      -6.45259      10.03922
      -6.44859      10.12294
      -6.44459      10.21448
      -6.44059      10.31734
      -6.43659      10.41944
      -6.43259      10.50661
      -6.42859      10.59021
      -6.42459      10.67915
      -6.42059      10.77269
      -6.41659      10.88863
      -6.41259      11.01293
      -6.40859      11.09055
      -6.40459      11.14072
      -6.40059      11.19491
      -6.39659      11.24818
      -6.39259      11.30095
      -6.38859      11.34804
      -6.38459      11.38835
      -6.38059      11.42469
      -6.37659      11.45238
      -6.37259      11.46971
      -6.36859      11.47660
      -6.36459      11.47692
      -6.36059      11.47692
      -6.35659      11.47692
      -6.35259      11.47692
      -6.34859      11.47692
      -6.34459      11.47692
      -6.34059      11.47692
      -6.33659      11.47692
      -6.33259      11.47692
      -6.32859      11.47692
      -6.32459      11.47692
      -6.32059      11.47692
      -6.31659      11.47692
      -6.31259      11.47692
      -6.30859      11.47692
      -6.30459      11.47692
      -6.30059      11.47692
      -6.29659      11.57064
      -6.29259      11.72047
      -6.28859      11.82831
      -6.28459      11.92833
      -6.28059      12.02831
      -6.27659      12.15374
      -6.27259      12.38262
      -6.26859      12.67118
      -6.26459      12.92221
      -6.26059      13.11967
      -6.25659      13.24078
      -6.25259      13.29615
      -6.24859      13.32298
      -6.24459      13.34771
      -6.24059      13.38610
      -6.23659      13.44385
      -6.23259      13.51065
      -6.22859      13.58416
      -6.22459      13.66398
      -6.22059      13.74891
      -6.21659      13.84035
      -6.21259      13.93965
      -6.20859      14.04825
      -6.20459      14.74131
      -6.20059      15.57084
      -6.19659      15.82825
      -6.19259      15.91567
      -6.18859      15.93967
      -6.18459      15.93967
      -6.18059      15.93967
      -6.17659      15.93967
      -6.17259      15.93967
      -6.16859      15.93967
      -6.16459      15.93967
      -6.16059      15.93967
      -6.15659      15.93967
      -6.15259      15.93967
      -6.14859      15.93995
      -6.14459      15.94086
      -6.14059      15.94227
      -6.13659      15.94405
      -6.13259      15.94624
      -6.12859      15.94878
      -6.12459      15.95163
      -6.12059      15.95479
      -6.11659      15.95828
      -6.11259      15.96211
      -6.10859      15.96657
      -6.10459      15.97429
      -6.10059      15.99607
      -6.09659      16.03069
      -6.09259      16.06670
      -6.08859      16.10256
      -6.08459      16.14001
      -6.08059      16.18212
      -6.07659      16.23161
      -6.07259      16.28620
      -6.06859      16.34213
      -6.06459      16.39694
      -6.06059      16.44853
      -6.05659      16.49720
      -6.05259      16.54387
      -6.04859      16.58960
      -6.04459      16.63517
      -6.04059      16.68112
      -6.03659      16.72763
      -6.03259      16.77322
      -6.02859      16.81777
      -6.02459      16.86320
      -6.02059      16.91067
      -6.01659      16.96206
      -6.01259      17.01677
      -6.00859      17.07364
      -6.00459      17.12985
      -6.00059      17.18214
      -5.99659      17.23199
      -5.99259      17.28326
      -5.98859      17.33393
      -5.98459      17.37948
      -5.98059      17.42219
      -5.97659      17.46494
      -5.97259      17.50544
      -5.96859      17.54262
      -5.96459      17.57854
      -5.96059      17.61248
      -5.95659      17.63887
      -5.95259      17.65584
      -5.94859      17.66868
      -5.94459      17.68060
      -5.94059      17.69243
      -5.93659      17.70421
      -5.93259      17.71594
      -5.92859      17.72739
      -5.92459      17.73799
      -5.92059      17.74812
      -5.91659      17.75844
      -5.91259      17.76886
      -5.90859      17.77934
      -5.90459      17.78963
      -5.90059      17.79941
      -5.89659      17.80868
      -5.89259      17.81743
      -5.88859      17.82580
      -5.88459      17.83397
      -5.88059      17.84203
      -5.87659      17.84998
      -5.87259      17.85782
      -5.86859      17.86554
      -5.86459      17.87284
      -5.86059      17.87991
      -5.85659      17.88727
      -5.85259      17.89508
      -5.84859      17.90293
      -5.84459      17.91021
      -5.84059      17.91693
      -5.83659      17.92309
      -5.83259      17.92883
      -5.82859      17.93467
      -5.82459      17.94095
      -5.82059      17.94581
      -5.81659      17.94741
      -5.81259      17.94741
      -5.80859      17.94741
      -5.80459      17.94741
      -5.80059      17.94741
      -5.79659      17.94741
      -5.79259      17.94741
      -5.78859      17.94741
      -5.78459      17.94741
      -5.78059      17.94741
      -5.77659      17.94741
      -5.77259      17.94741
      -5.76759      17.94741
      -5.76359      17.94741
      -5.75959      17.94741
      -5.75559      17.94741
      -5.75159      17.94741
      -5.74759      17.94741
      -5.74359      17.94741
      -5.73959      17.94741
      -5.73559      17.94741
      -5.73159      17.94741
      -5.72759      17.94741
      -5.72359      17.94741
      -5.71959      17.94741
      -5.71559      17.94741
      -5.71159      17.94741
      -5.70759      17.94741
      -5.70359      17.94741
      -5.69959      17.94741
      -5.69559      17.94741
      -5.69159      17.94741
      -5.68759      17.94741
      -5.68359      17.94741
      -5.67959      17.94741
      -5.67559      17.94741
      -5.67159      17.94741
      -5.66759      17.94741
      -5.66359      17.94741
      -5.65959      17.94741
      -5.65559      17.94741
      -5.65159      17.94741
      -5.64759      17.94741
      -5.64359      17.94741
      -5.63959      17.94741
      -5.63559      17.94741
      -5.63159      17.94741
      -5.62759      17.94741
      -5.62359      17.94741
      -5.61959      17.94741
      -5.61559      17.94741
      -5.61159      17.94741
      -5.60759      17.94741
      -5.60359      17.94741
      -5.59959      17.94741
      -5.59559      17.94741
      -5.59159      17.94741
      -5.58759      17.94741
      -5.58359      17.94741
      -5.57959      17.94741
      -5.57559      17.94741
      -5.57159      17.94741
      -5.56759      17.94741
      -5.56359      17.94741
      -5.55959      17.94741
      -5.55559      17.94741
      -5.55159      17.94741
      -5.54759      17.94741
      -5.54359      17.94741
      -5.53959      17.94741
      -5.53559      17.94741
      -5.53159      17.94741
      -5.52759      17.94741
      -5.52359      17.94741
      -5.51959      17.94741
      -5.51559      17.94741
      -5.51159      17.94741
      -5.50759      17.94741
      -5.50359      17.94741
      -5.49959      17.94741
      -5.49559      17.94741
      -5.49159      17.94741
      -5.48759      17.94741
      -5.48359      17.94741
      -5.47959      17.94741
      -5.47559      17.94741
      -5.47159      17.94741
      -5.46759      17.94741
      -5.46359      17.94741
      -5.45959      17.94741
      -5.45559      17.94741
      -5.45159      17.94741
      -5.44759      17.94741
      -5.44359      17.94741
      -5.43959      17.94741
      -5.43559      17.94741
      -5.43159      17.94741
      -5.42759      17.94741
      -5.42359      17.94741
      -5.41959      17.94741
      -5.41559      17.94741
      -5.41159      17.94741
      -5.40759      17.94741
      -5.40359      17.94741
      -5.39959      17.94741
      -5.39559      17.94741
      -5.39159      17.94741
      -5.38759      17.94741
      -5.38359      17.94741
      -5.37959      17.94741
      -5.37559      17.94741
      -5.37159      17.94741
      -5.36759      17.94741
      -5.36359      17.94741
      -5.35959      17.94741
      -5.35559      17.94741
      -5.35159      17.94741
      -5.34759      17.94741
      -5.34359      17.94741
      -5.33959      17.94741
      -5.33559      17.94741
      -5.33159      17.94741
      -5.32759      17.94741
      -5.32359      17.94741
      -5.31959      17.94741
      -5.31559      17.94741
      -5.31159      17.94741
      -5.30759      17.94741
      -5.30359      17.94741
      -5.29959      17.94741
      -5.29559      17.94741
      -5.29159      17.94741
      -5.28759      17.94741
      -5.28359      17.94741
      -5.27959      17.94741
      -5.27559      17.94741
      -5.27159      17.94741
      -5.26759      17.94741
      -5.26359      17.94741
      -5.25959      17.94741
      -5.25559      17.94741
      -5.25159      17.94741
      -5.24759      17.94741
      -5.24359      17.94741
      -5.23959      17.94741
      -5.23559      17.94741
      -5.23159      17.94741
      -5.22759      17.94741
      -5.22359      17.94741
      -5.21959      17.94741
      -5.21559      17.94741
      -5.21159      17.94741
      -5.20759      17.94741
      -5.20359      17.94741
      -5.19959      17.94741
      -5.19559      17.94741
      -5.19159      17.94741
      -5.18759      17.94741
      -5.18359      17.94741
      -5.17959      17.94741
      -5.17559      17.94741
      -5.17159      17.94741
      -5.16759      17.94741
      -5.16359      17.94741
      -5.15959      17.94741
      -5.15559      17.94741
      -5.15159      17.94741
      -5.14759      17.94741
      -5.14359      17.94749
      -5.13959      17.94827
      -5.13559      17.95069
      -5.13159      17.95464
      -5.12759      17.95959
      -5.12359      17.96532
      -5.11959      17.97077
      -5.11559      17.97592
      -5.11159      17.98166
      -5.10759      17.98862
      -5.10359      17.99658
      -5.09959      18.00494
      -5.09559      18.01287
      -5.09159      18.01959
      -5.08759      18.02584
      -5.08359      18.03214
      -5.07959      18.03850
      -5.07559      18.04495
      -5.07159      18.05153
      -5.06759      18.05828
      -5.06359      18.06524
      -5.05959      18.07243
      -5.05559      18.07987
      -5.05159      18.08778
      -5.04759      18.09630
      -5.04359      18.10530
      -5.03959      18.11423
      -5.03559      18.12261
      -5.03159      18.13054
      -5.02759      18.13819
      -5.02359      18.14584
      -5.01959      18.15370
      -5.01559      18.16187
      -5.01159      18.17035
      -5.00759      18.17912
      -5.00359      18.18821
      -4.99959      18.19760
      -4.99559      18.20731
      -4.99159      18.21734
      -4.98759      18.22839
      -4.98359      18.24251
      -4.97959      18.25765
      -4.97559      18.27262
      -4.97159      18.29364
      -4.96759      18.31669
      -4.96359      18.33461
      -4.95959      18.34996
      -4.95559      18.36435
      -4.95159      18.37721
      -4.94759      18.38802
      -4.94359      18.39779
      -4.93959      18.40741
      -4.93559      18.41689
      -4.93159      18.42625
      -4.92759      18.43548
      -4.92359      18.44458
      -4.91959      18.45356
      -4.91559      18.46240
      -4.91159      18.47112
      -4.90759      18.47966
      -4.90359      18.48801
      -4.89959      18.49614
      -4.89559      18.50407
      -4.89159      18.51179
      -4.88759      18.51931
      -4.88359      18.52662
      -4.87959      18.53383
      -4.87559      18.54101
      -4.87159      18.54818
      -4.86759      18.55536
      -4.86359      18.56252
      -4.85959      18.56969
      -4.85559      18.57685
      -4.85159      18.58400
      -4.84759      18.59115
      -4.84359      18.59829
      -4.83959      18.60543
      -4.83559      18.61256
      -4.83159      18.61969
      -4.82759      18.62681
      -4.82359      18.63393
      -4.81959      18.64107
      -4.81559      18.64825
      -4.81159      18.65550
      -4.80759      18.66285
      -4.80359      18.67032
      -4.79959      18.67797
      -4.79559      18.68582
      -4.79159      18.69382
      -4.78759      18.70197
      -4.78359      18.71034
      -4.77959      18.71896
      -4.77559      18.72786
      -4.77159      18.73705
      -4.76759      18.74904
      -4.76359      18.76634
      -4.75959      18.78679
      -4.75559      18.80782
      -4.75159      18.82948
      -4.74759      18.85202
      -4.74359      18.87515
      -4.73959      18.89880
      -4.73559      18.92268
      -4.73159      18.94667
      -4.72759      18.97162
      -4.72359      18.99749
      -4.71959      19.02286
      -4.71559      19.04712
      -4.71159      19.07065
      -4.70759      19.09381
      -4.70359      19.11741
      -4.69959      19.14226
      -4.69559      19.16987
      -4.69159      19.20355
      -4.68759      19.24638
      -4.68359      19.29949
      -4.67959      19.36012
      -4.67559      19.42392
      -4.67159      19.48425
      -4.66759      19.53358
      -4.66359      19.57201
      -4.65959      19.60604
      -4.65559      19.63950
      -4.65159      19.67184
      -4.64759      19.70261
      -4.64359      19.73221
      -4.63959      19.76105
      -4.63559      19.78946
      -4.63159      19.81791
      -4.62759      19.84686
      -4.62359      19.87670
      -4.61959      19.90776
      -4.61559      19.94035
      -4.61159      19.97391
      -4.60759      20.00817
      -4.60359      20.04404
      -4.59959      20.08314
      -4.59559      20.12765
      -4.59159      20.18088
      -4.58759      20.23715
      -4.58359      20.28464
      -4.57959      20.32162
      -4.57559      20.35202
      -4.57159      20.37894
      -4.56759      20.40356
      -4.56359      20.42573
      -4.55959      20.44544
      -4.55559      20.46306
      -4.55159      20.47917
      -4.54759      20.49422
      -4.54359      20.50874
      -4.53959      20.52319
      -4.53559      20.53775
      -4.53159      20.55252
      -4.52759      20.56761
      -4.52359      20.58305
      -4.51959      20.59888
      -4.51559      20.61524
      -4.51159      20.63265
      -4.50759      20.65222
      -4.50359      20.67392
      -4.49959      20.69448
      -4.49559      20.71227
      -4.49159      20.72866
      -4.48759      20.74415
      -4.48359      20.75873
      -4.47959      20.77268
      -4.47559      20.78622
      -4.47159      20.79933
      -4.46759      20.81209
      -4.46359      20.82459
      -4.45959      20.83684
      -4.45559      20.84883
      -4.45159      20.86060
      -4.44759      20.87221
      -4.44359      20.88366
      -4.43959      20.89493
      -4.43559      20.90601
      -4.43159      20.91696
      -4.42759      20.92782
      -4.42359      20.93858
      -4.41959      20.95287
      -4.41559      20.97136
      -4.41159      20.99113
      -4.40759      21.01222
      -4.40359      21.03534
      -4.39959      21.06659
      -4.39559      21.10120
      -4.39159      21.13528
      -4.38759      21.16306
      -4.38359      21.18168
      -4.37959      21.20028
      -4.37559      21.21884
      -4.37159      21.23553
      -4.36759      21.25018
      -4.36359      21.26459
      -4.35959      21.27886
      -4.35559      21.29301
      -4.35159      21.30702
      -4.34759      21.32097
      -4.34359      21.33480
      -4.33959      21.34847
      -4.33559      21.36212
      -4.33159      21.37594
      -4.32759      21.39018
      -4.32359      21.40526
      -4.31959      21.42076
      -4.31559      21.43314
      -4.31159      21.44231
      -4.30759      21.45126
      -4.30359      21.46022
      -4.29959      21.46921
      -4.29559      21.47822
      -4.29159      21.48724
      -4.28759      21.49629
      -4.28359      21.50536
      -4.27959      21.51444
      -4.27559      21.52354
      -4.27159      21.53265
      -4.26759      21.54172
      -4.26359      21.55068
      -4.25959      21.55955
      -4.25559      21.56840
      -4.25159      21.57723
      -4.24759      21.58604
      -4.24359      21.59482
      -4.23959      21.60376
      -4.23559      21.61290
      -4.23159      21.62209
      -4.22759      21.63136
      -4.22359      21.64069
      -4.21959      21.65010
      -4.21559      21.65958
      -4.21159      21.66913
      -4.20759      21.67876
      -4.20359      21.68845
      -4.19959      21.69822
      -4.19559      21.70805
      -4.19159      21.71795
      -4.18759      21.72792
      -4.18359      21.73795
      -4.17959      21.74805
      -4.17559      21.75822
      -4.17159      21.76846
      -4.16759      21.77877
      -4.16359      21.78916
      -4.15959      21.79962
      -4.15559      21.81038
      -4.15159      21.82190
      -4.14759      21.83460
      -4.14359      21.84859
      -4.13959      21.86371
      -4.13559      21.87978
      -4.13159      21.90281
      -4.12759      21.94021
      -4.12359      21.98181
      -4.11959      22.01927
      -4.11559      22.05798
      -4.11159      22.09634
      -4.10759      22.12451
      -4.10359      22.14356
      -4.09959      22.16077
      -4.09559      22.17659
      -4.09159      22.19150
      -4.08759      22.20585
      -4.08359      22.21975
      -4.07959      22.23320
      -4.07559      22.24624
      -4.07159      22.25887
      -4.06759      22.27111
      -4.06359      22.28300
      -4.05959      22.29460
      -4.05559      22.30594
      -4.05159      22.31705
      -4.04759      22.32797
      -4.04359      22.33873
      -4.03959      22.34931
      -4.03559      22.35973
      -4.03159      22.36998
      -4.02759      22.38006
      -4.02359      22.38997
      -4.01959      22.39970
      -4.01559      22.40926
      -4.01159      22.41865
      -4.00759      22.42786
      -4.00359      22.43690
      -3.99959      22.44576
      -3.99559      22.45448
      -3.99159      22.46307
      -3.98759      22.47155
      -3.98359      22.47990
      -3.97959      22.48814
      -3.97559      22.49628
      -3.97159      22.50433
      -3.96759      22.51229
      -3.96359      22.52018
      -3.95959      22.52798
      -3.95559      22.53570
